,refPeriodId,period,reporterCode,reporterISO,Exporter,flowCode,flowDesc,partnerCode,partnerISO,Importer,partner2Code,partner2ISO,partner2Desc,classificationCode,cmdCode,cmdDesc,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
911868,20210101,2021,620,PRT,Portugal,Importer,Import,724,ESP,Spain,579,NOR,Norway,H5,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28860.9,False,8,kg,28860.9,False,28860.9,False,0.0,False,243526.23,,243526.23,0,False,True
911870,20210101,2021,620,PRT,Portugal,Importer,Import,724,ESP,Spain,579,NOR,Norway,H5,30312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15889.0,False,8,kg,15889.0,False,15889.0,False,0.0,False,162693.026,,162693.026,0,False,True
911872,20210101,2021,620,PRT,Portugal,Importer,Import,724,ESP,Spain,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1336.0,False,8,kg,1336.0,False,1336.0,False,0.0,False,4448.286,,4448.286,0,False,True
911884,20210101,2021,620,PRT,Portugal,Importer,Import,724,ESP,Spain,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13224.2,False,8,kg,13224.2,False,13224.2,False,0.0,False,163480.731,,163480.731,0,False,True
911888,20210101,2021,620,PRT,Portugal,Importer,Import,724,ESP,Spain,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67470.82,False,8,kg,67470.82,False,67470.82,False,0.0,False,761402.085,,761402.085,0,False,True
911896,20210101,2021,620,PRT,Portugal,Importer,Import,724,ESP,Spain,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42352.37,False,8,kg,42352.37,False,42352.37,False,0.0,False,787318.29,,787318.29,0,False,True
912866,20160101,2016,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, livers, roes, other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,356201.0,False,8,kg,356201.0,False,356201.0,False,,False,2645844.114,,2645844.114,0,False,True
912871,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, livers, roes, other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,293727.0,False,8,kg,293727.0,False,293727.0,False,,False,1956339.73,,1956339.73,0,False,True
912880,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5132545.0,False,8,kg,5132545.0,False,5132545.0,False,,False,30050791.482,,30050791.482,0,False,True
912881,20160101,2016,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3051570.0,False,8,kg,3051570.0,False,3051570.0,False,,False,23640505.475,,23640505.475,0,False,True
912886,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,928809.0,False,8,kg,928809.0,False,928809.0,False,,False,5760811.603,,5760811.603,0,False,True
912888,20160101,2016,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,670201.0,False,8,kg,670201.0,False,670201.0,False,,False,5774285.362,,5774285.362,0,False,True
912967,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13440.0,False,8,kg,13440.0,False,13440.0,False,,False,52336.37,,52336.37,0,False,True
912973,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3017.0,False,8,kg,3017.0,False,3017.0,False,,False,16817.138,,16817.138,0,False,True
912978,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16184.0,False,8,kg,16184.0,False,16184.0,False,,False,62806.748,,62806.748,0,False,True
913017,20160101,2016,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45644.0,False,8,kg,45644.0,False,45644.0,False,,False,513609.524,,513609.524,0,False,True
913022,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,114643.0,False,8,kg,114643.0,False,114643.0,False,,False,1005186.28,,1005186.28,0,False,True
913033,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,509.0,False,8,kg,509.0,False,509.0,False,,False,7259.3,,7259.3,0,False,True
913052,20160101,2016,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12.0,False,8,kg,12.0,False,12.0,False,,False,246.71,,246.71,0,False,True
913056,20150101,2015,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.0,False,8,kg,5.0,False,5.0,False,,False,89.813,,89.813,0,False,True
913161,20170101,2017,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,508073.0,False,8,kg,508073.0,False,508073.0,False,,False,5123909.657,,5123909.657,0,False,True
913167,20190101,2019,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,112217.0,False,8,kg,112217.0,False,112217.0,False,0.0,False,913890.555,,913890.555,0,False,True
913168,20200101,2020,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,365216.0,False,8,kg,365216.0,False,365216.0,False,0.0,False,2184479.547,,2184479.547,0,False,True
913173,20210101,2021,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,383637.7,False,8,kg,383637.7,False,383637.7,False,0.0,False,2829442.441,,2829442.441,0,False,True
913178,20180101,2018,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,522788.0,False,8,kg,522788.0,False,522788.0,False,,False,4791063.17,,4791063.17,0,False,True
913184,20180101,2018,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2489971.0,False,8,kg,2489971.0,False,2489971.0,False,,False,20566490.081,,20566490.081,0,False,True
913196,20210101,2021,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3105245.0,False,8,kg,3105245.0,False,3105245.0,False,0.0,False,21649168.406,,21649168.406,0,False,True
913209,20200101,2020,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3122406.0,False,8,kg,3122406.0,False,3122406.0,False,0.0,False,19736201.142,,19736201.142,0,False,True
913220,20190101,2019,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1869652.0,False,8,kg,1869652.0,False,1869652.0,False,0.0,False,13868979.613,,13868979.613,0,False,True
913223,20170101,2017,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2517251.0,False,8,kg,2517251.0,False,2517251.0,False,,False,20334585.976,,20334585.976,0,False,True
913233,20190101,2019,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1059178.0,False,8,kg,1059178.0,False,1059178.0,False,0.0,False,8072461.616,,8072461.616,0,False,True
913236,20180101,2018,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,935013.0,False,8,kg,935013.0,False,935013.0,False,,False,7941912.498,,7941912.498,0,False,True
913237,20210101,2021,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1170541.0,False,8,kg,1170541.0,False,1170541.0,False,0.0,False,6575462.495,,6575462.495,0,False,True
913239,20170101,2017,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,869266.0,False,8,kg,869266.0,False,869266.0,False,,False,7238550.877,,7238550.877,0,False,True
913240,20200101,2020,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,915221.0,False,8,kg,915221.0,False,915221.0,False,0.0,False,6697538.089,,6697538.089,0,False,True
913376,20180101,2018,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1928.0,False,8,kg,1928.0,False,1928.0,False,,False,21736.28,,21736.28,0,False,True
913378,20200101,2020,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4129.0,False,8,kg,4129.0,False,4129.0,False,0.0,False,29170.544,,29170.544,0,False,True
913380,20170101,2017,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8064.0,False,8,kg,8064.0,False,8064.0,False,,False,48058.384,,48058.384,0,False,True
913384,20190101,2019,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1209.0,False,8,kg,1209.0,False,1209.0,False,0.0,False,10964.327,,10964.327,0,False,True
913388,20180101,2018,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30312,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43904.0,False,8,kg,43904.0,False,43904.0,False,,False,212303.243,,212303.243,0,False,True
913400,20190101,2019,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,313.0,False,8,kg,313.0,False,313.0,False,0.0,False,2453.062,,2453.062,0,False,True
913403,20210101,2021,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21324.8,False,8,kg,21324.8,False,21324.8,False,0.0,False,106142.664,,106142.664,0,False,True
913408,20180101,2018,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30319,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17976.0,False,8,kg,17976.0,False,17976.0,False,,False,85857.895,,85857.895,0,False,True
913527,20210101,2021,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,237.03,False,8,kg,237.03,False,237.03,False,0.0,False,3370.81,,3370.81,0,False,True
913553,20170101,2017,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50.0,False,8,kg,50.0,False,50.0,False,,False,541.264,,541.264,0,False,True
913554,20200101,2020,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23.0,False,8,kg,23.0,False,23.0,False,0.0,False,26.271,,26.271,0,False,True
913559,20190101,2019,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27750.0,False,8,kg,27750.0,False,27750.0,False,0.0,False,259099.811,,259099.811,0,False,True
913563,20210101,2021,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11520.0,False,8,kg,11520.0,False,11520.0,False,0.0,False,160095.728,,160095.728,0,False,True
913614,20200101,2020,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2328.0,False,8,kg,2328.0,False,2328.0,False,0.0,False,13825.14,,13825.14,0,False,True
913617,20210101,2021,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23769.33,False,8,kg,23769.33,False,23769.33,False,0.0,False,192226.052,,192226.052,0,False,True
913632,20170101,2017,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15792.0,False,8,kg,15792.0,False,15792.0,False,,False,135090.05,,135090.05,0,False,True
913633,20190101,2019,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2177.0,False,8,kg,2177.0,False,2177.0,False,0.0,False,18783.673,,18783.673,0,False,True
913637,20180101,2018,620,PRT,Portugal,Importer,Import,752,SWE,Sweden,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34489.0,False,8,kg,34489.0,False,34489.0,False,,False,274078.052,,274078.052,0,False,True
914360,20150101,2015,620,PRT,Portugal,Importer,Import,826,GBR,United Kingdom,579,NOR,Norway,H4,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,218.0,False,8,kg,218.0,False,218.0,False,,False,4836.576,,4836.576,0,False,True
914500,20160101,2016,620,PRT,Portugal,Importer,Import,826,GBR,United Kingdom,579,NOR,Norway,H4,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100.0,False,8,kg,100.0,False,100.0,False,,False,2210.429,,2210.429,0,False,True
914655,20170101,2017,620,PRT,Portugal,Importer,Import,826,GBR,United Kingdom,579,NOR,Norway,H5,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9.0,False,8,kg,9.0,False,9.0,False,,False,205.658,,205.658,0,False,True
915088,20190101,2019,620,PRT,Portugal,Importer,Import,826,GBR,United Kingdom,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1937.0,False,8,kg,1937.0,False,1937.0,False,0.0,False,15770.806,,15770.806,0,False,True
915090,20190101,2019,620,PRT,Portugal,Importer,Import,826,GBR,United Kingdom,579,NOR,Norway,H5,30311,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.0,False,8,kg,5.0,False,5.0,False,0.0,False,98.526,,98.526,0,False,True
